"ID"	"logFC"	"P.Value"
"A_30_P01029029"	"0.0899834515"	"0.694286022"
"A_55_P2048398"	"0.056558623"	"0.3971498612"
"A_55_P2005691"	"0.0233485846"	"0.0307318537"
"A_30_P01026666"	"0.0900965601"	"0.0062512018"
"A_30_P01024460"	"0.1443596309"	"0.7625346395"
"A_55_P2280581"	"0.1780148508"	"3.75619126607001E-006"
"A_51_P233160"	"0.4959167439"	"3.36011034443949E-016"
"A_55_P2013863"	"0.0271472119"	"0.7182938404"
"A_30_P01032204"	"0.1993329029"	"0.0039082083"
"A_55_P2344608"	"0.2695478482"	"0.0503765913"
"A_51_P504314"	"0.1626005392"	"0.0046988013"
"A_55_P1978052"	"0.1308967419"	"3.26573127759523E-005"
"A_55_P2138510"	"0.1522255936"	"0.6602624227"
"A_30_P01022777"	"0.0689395814"	"0.2144455321"
"A_30_P01027508"	"0.0485251948"	"0.1044113188"
"A_30_P01029682"	"0.1278968424"	"0.4812972195"
"A_55_P2131105"	"0.0238625886"	"0.7381052686"
"A_55_P2142200"	"0.1285788786"	"7.31973335257927E-005"
"A_52_P106789"	"0.0629174325"	"0.0003692541"
"A_30_P01031350"	"0.1640336833"	"0.0009761332"
"A_51_P161874"	"0.1900928017"	"9.76073818976077E-007"
"A_30_P01032341"	"0.0479276844"	"0.7768262842"
"A_30_P01018751"	"0.1309988476"	"0.0057520975"
"A_30_P01028120"	"0.0263779183"	"0.8892925409"
"A_30_P01027928"	"0.0785840314"	"0.3672167739"
"A_30_P01027598"	"0.0323216699"	"0.9483613415"
"A_55_P2021157"	"0.0359844927"	"0.6932023827"
"A_55_P2005941"	"0.031541533"	"0.6670031758"
"A_55_P1965709"	"0.0777287442"	"0.0203092574"
"A_51_P366680"	"0.0992776425"	"0.4094219053"
"A_52_P667477"	"0.1089649203"	"1.25835171957884E-006"
"A_55_P2408112"	"0.0263695856"	"0.8943696689"
"A_55_P2090441"	"0.103012996"	"0.5032851018"
"A_51_P424499"	"0.1976641015"	"7.25482498416734E-007"
"A_51_P369897"	"0.1091145449"	"0.002012835"
"A_55_P2068121"	"0.2026831214"	"0.0973044217"
"A_55_P2005833"	"1.562089601"	"3.66872693581036E-010"
"A_55_P2122491"	"0.0312922491"	"0.1178313962"
"A_51_P490023"	"0.5022148396"	"6.48863049142248E-009"
"A_66_P121053"	"0.047923208"	"0.8378580855"
"A_55_P1996416"	"0.1827593205"	"0.4441341097"
"A_30_P01029012"	"0.6179605167"	"1.26921536511286E-010"
"A_55_P2113066"	"0.1444053023"	"1.29187447674105E-007"
"A_51_P414927"	"0.07096387"	"0.1625630629"
"A_52_P227307"	"0.1045320191"	"0.0024419043"
"A_30_P01029004"	"0.4359161264"	"0.5740710782"
"A_51_P441974"	"0.023482352"	"0.4236804949"
"A_55_P2120577"	"0.2600358635"	"0.6950863092"
"A_55_P1954910"	"0.1341557276"	"0.001096377"
"A_55_P1966445"	"0.0160483084"	"0.7222992779"
"A_55_P2073709"	"0.1190567746"	"0.0457458021"
"A_55_P2024555"	"0.223063568"	"2.74425461114964E-009"
"A_55_P2108690"	"0.1670037239"	"0.0820952526"
"A_55_P2098880"	"0.2776235871"	"7.55081985419905E-005"
"A_51_P319379"	"0.2646082962"	"5.60071681493574E-005"
"A_55_P2397400"	"0.0682012798"	"0.0087593134"
"A_55_P2360501"	"1.916916359"	"1.13307990139033E-016"
"A_55_P2103937"	"0.0845343472"	"0.9618183939"
"A_55_P2124956"	"0.0280262994"	"0.1877791242"
"A_55_P2175545"	"0.3971559278"	"0.0019821033"
"A_51_P403942"	"0.1697997081"	"0.065984171"
"A_55_P1998943"	"10.5746462507"	"1.58470370188846E-016"
"A_55_P2061849"	"0.1649365924"	"0.0002741162"
"A_30_P01018887"	"0.0638809344"	"0.084228313"
"A_52_P541175"	"0.1442243754"	"0.093208515"
"A_55_P2373852"	"0.0557172243"	"0.5982165414"
"A_55_P1962299"	"1.8149354238"	"0.0027914311"
"A_55_P2011862"	"0.6809621703"	"2.38626096800209E-008"
"A_52_P363216"	"1.0940884115"	"6.57904082623072E-011"
"A_51_P193000"	"0.1312279599"	"7.33394405179073E-006"
"A_30_P01030992"	"0.4211107674"	"0.8392448504"
"A_55_P2026710"	"0.1435900417"	"1.29965021738751E-006"
"A_55_P2091060"	"0.0248664353"	"0.8938776771"
"A_55_P2063266"	"0.0913413078"	"0.0533777567"
"A_30_P01026464"	"0.1393897525"	"0.7981033723"
"A_55_P2062936"	"0.143820113"	"1.70865504066572E-007"
"A_55_P1991773"	"0.8118145839"	"5.32224652490833E-013"
"A_66_P132576"	"0.8593391519"	"1.631758468896E-009"
"A_30_P01021011"	"0.1015652032"	"0.0012526555"
"A_66_P116888"	"0.1286591893"	"0.118666411"
"A_30_P01022797"	"0.1641599347"	"0.495829028"
"A_51_P209818"	"0.0148971899"	"0.9077981063"
"A_51_P157112"	"0.5551220201"	"9.06672977786854E-005"
"A_30_P01026556"	"0.0169540298"	"0.9891665766"
"A_66_P105074"	"0.5416136139"	"4.24155417542549E-009"
"A_30_P01023843"	"0.0730365097"	"0.8210375257"
"A_51_P316042"	"0.4278777326"	"1.42469317642322E-009"
"A_51_P259555"	"0.0529877076"	"0.1376915805"
"A_30_P01020377"	"0.0778388435"	"0.8968858364"
"A_66_P126348"	"0.1627875358"	"8.27068944860032E-005"
"A_30_P01018235"	"0.0489772365"	"0.3447444393"
"A_55_P1967105"	"0.1893726847"	"1.21732080861664E-006"
"A_55_P1961834"	"0.0265177204"	"0.9987566649"
"A_30_P01021369"	"0.0430154495"	"0.9568373995"
"A_30_P01020305"	"0.059304607"	"0.8867840265"
"A_55_P2019054"	"0.1803219573"	"4.26869023252118E-006"
"A_55_P2090833"	"0.0422960945"	"0.3477651123"
"A_51_P250445"	"0.0272189226"	"0.2740040884"
"A_55_P1959072"	"0.1119606213"	"0.909446119"
"A_51_P136870"	"0.0930248333"	"0.0237753924"
"A_51_P491976"	"0.1813753011"	"0.0003914399"
"A_30_P01020218"	"0.1181465847"	"0.8413728757"
"A_52_P561936"	"0.5340903797"	"4.05364139978287E-009"
"A_30_P01024640"	"0.0697031798"	"0.0816999601"
"A_51_P131653"	"0.0881963726"	"0.2210279467"
"A_30_P01020881"	"0.0686807199"	"0.7230471262"
"A_55_P2065465"	"0.1074969571"	"0.0017319812"
"A_52_P248403"	"0.0372662241"	"0.416154308"
"A_55_P1957165"	"0.2583100312"	"0.7093599501"
"A_55_P2027077"	"0.2212051917"	"0.000004629"
"A_55_P2005501"	"0.0420136274"	"0.6333962504"
"A_55_P1981366"	"1.4508407498"	"0.000000108"
"A_30_P01031835"	"0.1815242114"	"0.0005389532"
"A_55_P1990663"	"0.0624670723"	"0.0037166745"
"A_30_P01019033"	"0.1748737563"	"0.0019489062"
"A_30_P01031212"	"0.1151991328"	"0.8395424649"
"A_30_P01017806"	"0.0219035819"	"0.4749767254"
"A_52_P59318"	"0.3914332284"	"1.46742427751646E-005"
"A_55_P2056542"	"0.312735784"	"4.45118902465806E-007"
"A_55_P2452384"	"0.2520517339"	"0.0002518076"
"A_55_P2034300"	"0.0394563165"	"0.837366561"
"A_55_P1976152"	"0.0891509941"	"0.0689479974"
"A_30_P01024884"	"0.119551751"	"0.7331511238"
"A_55_P2058866"	"0.1903218994"	"0.6825627881"
"A_55_P2082841"	"0.2610238826"	"0.067708939"
"A_55_P2068907"	"0.0660813739"	"0.7150161107"
"A_55_P2116664"	"0.1328357421"	"0.0009590934"
"A_55_P2100555"	"0.1559405242"	"0.2087115358"
"A_30_P01033446"	"0.0893101266"	"0.75404317"
"A_30_P01031476"	"0.0426694563"	"0.6592544081"
"A_30_P01019870"	"0.1168849203"	"0.7867799416"
"A_55_P2060243"	"0.2413693721"	"0.0005106219"
"A_55_P2087205"	"0.1012452772"	"0.0348043631"
"A_55_P1987459"	"0.1012114099"	"0.0192366807"
"A_55_P2159512"	"0.2343982052"	"1.6088009744148E-006"
"A_66_P136132"	"0.0194373534"	"0.5879845996"
"A_55_P2091308"	"0.0347186498"	"0.2987515431"
"A_55_P2050877"	"0.4318474585"	"3.41325341331305E-008"
"A_55_P2182006"	"0.4376996249"	"1.3836681799894E-008"
"A_30_P01027208"	"0.1483305651"	"0.5735354166"
"A_55_P2099594"	"0.9955435188"	"3.24695167187942E-005"
"A_30_P01032033"	"0.0644276589"	"0.9513276523"
"A_55_P1993522"	"0.4056143615"	"1.84898787787551E-009"
"A_55_P2082806"	"2.404084458"	"3.52883708398345E-016"
"A_55_P2047614"	"0.0369502036"	"0.2688806871"
"A_30_P01017598"	"0.0608960811"	"0.0350596322"
"A_55_P2057132"	"0.0611738887"	"0.4952850051"
"A_51_P143682"	"0.188459708"	"3.63123283410403E-005"
"A_55_P2156062"	"0.2963246139"	"8.89611826144569E-005"
"A_55_P2119985"	"0.8024376346"	"1.71659412200286E-011"
"A_30_P01019081"	"0.0986779129"	"0.6892841436"
"A_52_P597726"	"0.0645885219"	"0.2575928915"
"A_51_P281608"	"0.0650352394"	"0.9141464401"
"A_55_P2126167"	"0.0531167763"	"0.1583470138"
"A_55_P2161535"	"0.0961915584"	"0.7145544565"
"A_55_P2248871"	"0.1305394842"	"0.8494157343"
"A_51_P230904"	"0.246127695"	"1.57770608663793E-012"
"A_51_P513941"	"0.0261164611"	"0.0167552652"
"A_55_P2083619"	"0.2473817702"	"1.2980015474651E-007"
"A_55_P1961127"	"0.4181962537"	"9.68378238963567E-005"
"A_55_P2229645"	"0.096450864"	"0.4891949687"
"A_55_P2085412"	"0.0950755253"	"0.0448149601"
"A_55_P2038479"	"0.055762053"	"0.0128206277"
"A_55_P2060343"	"0.3038045503"	"0.9237167915"
"A_55_P2055087"	"0.9463254231"	"0.0007036808"
"A_30_P01021642"	"0.1357991746"	"0.1103658207"
"A_55_P2139913"	"0.0861842904"	"0.0693013358"
"A_51_P297369"	"0.1605169914"	"0.7123628569"
"A_51_P374818"	"0.0662345323"	"0.3064034496"
"A_51_P359800"	"0.056485815"	"0.1467319037"
"A_55_P2061991"	"0.3131349856"	"0.0890601816"
"A_30_P01021580"	"0.0444668656"	"0.4135555405"
"A_30_P01019506"	"0.0423328022"	"0.6679210662"
"A_55_P2014274"	"0.5319835828"	"5.50599982497093E-009"
"A_55_P2047842"	"0.5961615189"	"3.06894062254855E-010"
"A_52_P177373"	"0.1286766176"	"0.0063850787"
"A_51_P389751"	"2.0892012942"	"3.50906723713678E-014"
"A_55_P2025815"	"0.4726319477"	"0.8339357172"
"A_55_P2037386"	"0.2477570746"	"0.4529244704"
"A_51_P488180"	"0.1254601017"	"0.000706284"
"A_55_P2139385"	"0.0054941932"	"0.6604739439"
"A_66_P112919"	"0.0464452803"	"0.9940597228"
"A_30_P01028937"	"0.1765606002"	"0.0107091021"
"A_55_P2122429"	"0.0852900143"	"0.4633176041"
"A_51_P319453"	"0.0835614056"	"0.0719062377"
"A_51_P516705"	"0.1188326184"	"9.19222502424572E-006"
"A_55_P1966790"	"0.0570373087"	"0.0030288221"
"A_55_P2101963"	"0.2884365213"	"0.472806197"
"A_55_P2412214"	"0.1188749322"	"0.0421149442"
"A_55_P1953928"	"0.2648962777"	"0.5468837022"
"A_52_P615952"	"0.3585832541"	"5.53917530821634E-009"
"A_30_P01027842"	"0.0929636156"	"0.7990900277"
"A_55_P2178084"	"0.2072206792"	"2.79574954273935E-006"
"A_55_P2029979"	"0.0403873761"	"0.7540554869"
"A_52_P626756"	"0.0341016441"	"0.0340948901"
"A_52_P40241"	"0.0263089352"	"0.4478081923"
"A_55_P2148708"	"0.161521671"	"9.69562567735283E-011"
"A_30_P01029260"	"0.0363287244"	"0.1120435519"
"A_55_P2009543"	"0.0124629606"	"0.4850438116"
"A_55_P2108032"	"0.201822507"	"0.0016285895"
"A_55_P2077448"	"0.1369751599"	"0.2195270891"
"A_55_P2043187"	"0.03098807"	"0.3550797482"
"A_55_P2038787"	"0.2100983071"	"0.0007407645"
"A_55_P2070054"	"0.0387627108"	"0.1409459635"
"A_51_P265374"	"0.1281031608"	"0.003439915"
"A_55_P2273439"	"0.1209065493"	"0.0325542385"
"A_52_P215106"	"0.1399767374"	"1.02502460838424E-008"
"A_30_P01030379"	"0.0452668843"	"0.8659596195"
"A_52_P212214"	"0.0457408165"	"0.2481712064"
"A_55_P2200618"	"0.0803475365"	"0.0014789567"
"A_55_P2098697"	"4.3281011638"	"5.59301375589458E-014"
"A_55_P2050602"	"0.0339026117"	"0.229482959"
"A_52_P559498"	"0.2198957364"	"0.0004465904"
"A_55_P2072980"	"0.0551137193"	"0.4159243702"
"A_55_P1973229"	"0.1233117542"	"0.0005141589"
"A_51_P492125"	"0.1006655135"	"1.13576260632581E-005"
"A_30_P01028735"	"0.0726679715"	"0.0668312534"
"A_55_P1966982"	"0.0486301877"	"0.1102508918"
"A_51_P240421"	"0.0318234311"	"0.6916607746"
"A_55_P1983162"	"0.2500633045"	"0.0105988954"
"A_52_P73559"	"0.0504669917"	"0.1857733246"
"A_30_P01023528"	"0.0398840322"	"0.9228211498"
"A_55_P2048022"	"0.0497656553"	"0.0604405901"
"A_55_P1954161"	"0.0919056044"	"0.1888955209"
"A_55_P1992179"	"0.0974882885"	"0.0011083398"
"A_51_P300960"	"0.0342130399"	"0.6137836276"
"A_55_P2091297"	"0.0468761797"	"0.8816230086"
"A_30_P01022595"	"0.075376477"	"0.8449040586"
"A_52_P16873"	"0.1991500056"	"0.000001996"
"A_30_P01032009"	"0.2773262232"	"0.0002210835"
"A_52_P537466"	"0.2499043877"	"0.0001699823"
"A_51_P465273"	"0.6554429731"	"0.353214794"
"A_30_P01019369"	"0.0644677594"	"0.081601077"
"A_55_P1982156"	"0.0497028294"	"0.6362320421"
"A_51_P116906"	"0.0653063082"	"0.0042531193"
"A_55_P2081530"	"0.3978532517"	"1.53997777485393E-005"
"A_51_P519570"	"0.1656403024"	"0.0009686931"
"A_55_P1994339"	"0.203928047"	"3.42334670033675E-008"
"A_30_P01024494"	"0.2061023805"	"0.8865345742"
"A_52_P617327"	"5.2283708742"	"3.39024551663137E-014"
"A_30_P01017735"	"0.0570983551"	"0.7941419885"
"A_55_P1985911"	"0.1640728891"	"0.5419170881"
"A_30_P01030965"	"0.0769507198"	"0.8383756308"
"A_30_P01025448"	"0.5482038652"	"0.8962182189"
"A_55_P1998823"	"0.1048700332"	"0.0016713661"
"A_51_P462746"	"0.0211571681"	"0.2055889304"
"A_55_P2125743"	"0.0416048708"	"0.0006456312"
"A_55_P1965194"	"0.1104216837"	"0.0484364637"
"A_55_P2116305"	"0.3277401944"	"2.83848645329949E-005"
"A_51_P245275"	"0.2263717758"	"1.47364658632371E-006"
"A_30_P01026498"	"0.0495112428"	"0.8786242554"
"A_55_P2003414"	"1.526194135"	"6.8062801381555E-011"
"A_51_P271503"	"1.9687686363"	"1.72498744508301E-012"
"A_55_P2165160"	"0.076066071"	"0.2571942046"
"A_55_P1963634"	"0.1672265838"	"0.000027028"
"A_55_P2115087"	"0.1181183712"	"0.0006883268"
"A_55_P1957624"	"1.0937902474"	"3.74492970524974E-008"
"A_55_P1972490"	"0.5823371574"	"1.07250243411035E-012"
"A_55_P2196027"	"0.2484506547"	"3.29883712946038E-007"
"A_51_P489138"	"0.1052262821"	"0.1282969621"
"A_30_P01026759"	"0.0778758318"	"0.7693202818"
"A_30_P01029747"	"0.0510836961"	"0.7634276029"
"A_65_P08227"	"0.3744919032"	"0.0006140553"
"A_51_P265219"	"0.1635525054"	"0.0020814924"
"A_30_P01030918"	"0.1966823924"	"0.8522100975"
"A_55_P1982374"	"0.0469356405"	"0.4684817314"
"A_30_P01019565"	"0.2593564482"	"0.0135412456"
"A_55_P2016877"	"0.0859153538"	"0.000082883"
"A_30_P01026529"	"0.0976532112"	"0.2783296917"
"A_55_P2112737"	"1.9529110008"	"7.16540192634802E-015"
"A_52_P10041"	"0.1137374217"	"0.000000167"
"A_30_P01032078"	"0.1065615604"	"0.1895052583"
"A_55_P2003720"	"0.0092325589"	"0.1290211202"
"A_55_P1952071"	"0.0635557249"	"0.4357243344"
"A_55_P2182705"	"0.1223487404"	"0.0005625255"
"A_51_P359272"	"0.5243321022"	"1.47464727371529E-006"
"A_55_P1964282"	"0.2643715691"	"0.1598859556"
"A_52_P275069"	"0.0728422027"	"0.212744658"
"A_55_P1998848"	"0.0207790462"	"0.1366978729"
"A_55_P2068344"	"0.0347414737"	"0.8198808645"
"A_30_P01032880"	"0.0458364572"	"0.6147846275"
"A_51_P278994"	"0.1418547424"	"0.0111832484"
"A_30_P01025498"	"0.0173365595"	"0.9123377543"
"A_66_P114804"	"2.4909698913"	"5.10885333975044E-005"
"A_30_P01027231"	"0.0596778721"	"0.835940039"
"A_30_P01033639"	"0.0225647259"	"0.3595311434"
"A_52_P508991"	"0.5774429836"	"1.62917987782142E-005"
"A_30_P01029248"	"0.0196386676"	"0.9614512734"
"A_51_P170105"	"0.1195691452"	"0.8693280454"
"A_52_P93974"	"0.1545487169"	"0.1112824639"
"A_51_P380432"	"0.4195087448"	"4.56952772482387E-008"
"A_30_P01029425"	"0.0261462867"	"0.9377618014"
"A_52_P88808"	"0.1691955808"	"0.000001868"
"A_55_P2046657"	"0.0665718715"	"0.7193195406"
"A_52_P326657"	"0.0087519007"	"0.962921716"
"A_51_P453167"	"0.1053380789"	"3.66244990168206E-007"
"A_52_P387884"	"0.6360471894"	"6.74224982480643E-012"
"A_30_P01025409"	"0.0512441251"	"0.4033276387"
"A_66_P123643"	"0.0759119267"	"0.2605449448"
"A_55_P2037463"	"0.1334387604"	"0.7876913589"
"A_51_P431554"	"0.0629380227"	"0.0035596669"
"A_55_P1980326"	"0.035360659"	"0.070387837"
"A_55_P2182324"	"0.1769548149"	"0.0582500813"
"A_30_P01021309"	"0.0343760891"	"0.6591955609"
"A_66_P110425"	"0.0730482623"	"0.0857673332"
"A_55_P2112609"	"0.2730186793"	"0.4840683868"
"A_55_P2016968"	"0.0402684446"	"0.2143994336"
"A_30_P01029298"	"0.0831057043"	"0.5884774191"
"A_66_P124445"	"0.0417893304"	"0.6694090117"
"A_30_P01024647"	"0.0678412281"	"0.9187563396"
"A_52_P220163"	"0.2481260019"	"0.000000256"
"A_51_P333949"	"0.0462941238"	"0.4095996884"
"A_30_P01017630"	"0.091862868"	"0.8906634035"
"A_55_P2131481"	"2.1192438289"	"3.12530060446882E-009"
"A_55_P2086393"	"0.0384617881"	"0.785367752"
"A_30_P01021959"	"0.2159110776"	"0.8381539662"
"A_30_P01031642"	"0.0549722845"	"0.1483162117"
"A_66_P127036"	"0.0119492145"	"0.51513158"
"A_55_P2064995"	"0.0968450968"	"0.0261371187"
"A_55_P2156625"	"0.0635885359"	"0.3526100283"
"A_55_P2142789"	"0.0657469024"	"0.4452098573"
"A_30_P01024766"	"0.1218613876"	"0.0002619994"
"A_30_P01017788"	"0.063400725"	"0.9355873307"
"A_55_P2127844"	"0.0809028749"	"0.0834146708"
"A_30_P01024606"	"0.1460519297"	"0.0200018074"
"A_51_P339793"	"3.173469115"	"1.28845453936083E-008"
"A_52_P48767"	"0.0997446093"	"0.3779220702"
"A_55_P2045086"	"0.0932204784"	"0.0933904836"
"A_55_P2088699"	"0.0083933479"	"0.9133522415"
"A_55_P2126109"	"0.1276889208"	"0.0135571058"
"A_55_P2063471"	"0.0099149141"	"0.4981242099"
"A_55_P2163749"	"0.1111764988"	"0.9430498485"
"A_55_P1955896"	"0.1881839853"	"0.0563362101"
"A_51_P105887"	"0.092936421"	"0.0792873197"
"A_55_P2147265"	"0.0827864563"	"0.2282984702"
"A_30_P01017976"	"0.1662286874"	"1.3271099121402E-007"
"A_52_P243412"	"0.2531372359"	"0.0005779586"
"A_55_P2034049"	"0.0659957418"	"0.8534271958"
"A_55_P2128611"	"0.0348513819"	"0.9077885314"
"A_55_P2045136"	"0.0726612984"	"0.3738196476"
"A_51_P264634"	"0.1960169964"	"0.0333430306"
"A_55_P1961965"	"0.0273810866"	"0.9110117985"
"A_30_P01031680"	"0.0893517221"	"0.1702299841"
"A_55_P1971594"	"0.0897964775"	"0.0032741626"
"A_55_P2069525"	"0.4047229014"	"2.45586310481853E-007"
"A_51_P105589"	"0.0515254717"	"0.0846611863"
"A_55_P2007771"	"0.1200467273"	"0.0078412447"
"A_55_P1978241"	"0.3446429878"	"5.14379885192894E-010"
"A_55_P2064598"	"0.0310729848"	"0.1204031927"
"A_51_P182257"	"0.1165603665"	"0.8764976331"
"A_30_P01018081"	"0.0404810492"	"0.5536487328"
"A_55_P1996504"	"0.1866374141"	"1.05389028644435E-007"
"A_30_P01029105"	"0.1713679143"	"0.0024836509"
"A_55_P2146862"	"0.0910809341"	"0.0020243778"
"A_51_P271439"	"0.0848646826"	"0.3250790371"
"A_51_P495581"	"0.8536401757"	"3.63459544915638E-009"
"A_55_P1956906"	"0.0335088746"	"0.9704769701"
"A_55_P2168431"	"0.1127011293"	"0.0012386683"
"A_55_P2039514"	"0.0446449221"	"0.9455037586"
"A_55_P1991016"	"0.4801260404"	"0.4466254643"
"A_52_P155554"	"0.143970189"	"2.38833696659661E-005"
"A_51_P261059"	"0.5530338853"	"0.00318392"
"A_55_P2071799"	"0.0933895082"	"0.0645259032"
"A_55_P2186644"	"0.2241204796"	"0.6183127979"
"A_30_P01018491"	"0.0870631925"	"0.1822140087"
"A_55_P2279700"	"0.0502862676"	"0.4277782143"
"A_55_P1980316"	"0.0654723715"	"0.100589271"
"A_51_P477676"	"0.2067458255"	"0.0020030843"
"A_30_P01021845"	"0.1105023335"	"0.0019789772"
"A_30_P01017671"	"0.0548733675"	"0.111159476"
"A_55_P1966420"	"0.1748162312"	"0.000000012"
"A_51_P275496"	"0.726103432"	"2.00128388777619E-014"
"A_30_P01021393"	"0.2708630087"	"0.0005731259"
"A_30_P01026396"	"0.0579355227"	"0.0125528519"
"A_30_P01027230"	"0.0322993346"	"0.6205013163"
"A_55_P2148348"	"0.1485404365"	"0.0104786708"
"A_30_P01026412"	"0.0314329912"	"0.3818963963"
"A_30_P01017896"	"0.1225721568"	"0.0554963847"
"A_30_P01031524"	"0.3078697183"	"4.42447293311699E-007"
"A_55_P1973643"	"0.148480401"	"0.00010955"
"A_55_P2115704"	"0.1341772631"	"0.0002448699"
"A_30_P01027759"	"0.0470615479"	"0.8155597319"
"A_30_P01023309"	"0.0681534885"	"0.0315491027"
"A_51_P196895"	"0.1051005729"	"0.03429399"
"A_55_P1953846"	"0.6884174366"	"1.04405476103679E-011"
"A_55_P2069979"	"0.2957469889"	"2.56842308558326E-010"
"A_30_P01029989"	"0.331317213"	"0.7467808703"
"A_30_P01031504"	"0.1027443993"	"0.6050249473"
"A_30_P01017675"	"0.2256542722"	"0.0125159057"
"A_55_P1981110"	"0.0999705086"	"0.0136017707"
"A_51_P301736"	"0.0358088075"	"0.3471275714"
"A_52_P504268"	"0.0914404252"	"0.0990551137"
"A_30_P01025622"	"0.0835316255"	"0.6220743378"
"A_55_P2114596"	"0.4073425758"	"7.80469676558822E-010"
"A_30_P01032717"	"0.0401889716"	"0.8409713372"
"A_30_P01028437"	"0.0591442871"	"0.7285073745"
"A_55_P2130338"	"0.0385399521"	"0.5900897797"
"A_30_P01027931"	"0.068229372"	"0.9473847838"
"A_55_P2047768"	"0.3674734868"	"2.92714425737259E-006"
"A_66_P112551"	"0.0239349353"	"0.5314115522"
"A_55_P2028922"	"0.0885044816"	"0.0001088618"
"A_52_P110689"	"0.0537804872"	"0.4606198891"
"A_55_P2164297"	"0.1435833132"	"0.2480498575"
"A_55_P1979477"	"0.0248758055"	"0.9668673436"
"A_66_P126603"	"0.0348255876"	"0.6086816811"
"A_30_P01018665"	"0.4779050515"	"0.000000011"
"A_52_P609120"	"0.1572200985"	"8.17792647782958E-006"
"A_55_P1988774"	"0.1309317955"	"0.267166536"
"A_55_P2181348"	"0.4051245532"	"0.7102986148"
"A_55_P2131393"	"0.2390409941"	"1.82564805133645E-007"
"A_55_P2053541"	"0.0331257275"	"0.0212956883"
"A_55_P2013178"	"0.1664826958"	"0.0059038208"
"A_55_P1994042"	"7.0399447368"	"2.97172216937493E-018"
"A_30_P01033426"	"0.165106904"	"0.000003001"
"A_30_P01018501"	"0.094019887"	"0.1152733319"
"A_30_P01023736"	"0.0692273731"	"0.0211673581"
"A_55_P1954724"	"3.5855797217"	"2.4571591202599E-015"
"A_55_P2077994"	"0.4784614642"	"2.47488419293684E-008"
"A_30_P01033264"	"0.0595461892"	"0.0028258587"
"A_55_P1983921"	"0.0357786784"	"0.1009934719"
"A_30_P01018225"	"0.3708694246"	"0.8793340192"
"A_52_P472660"	"0.2382911682"	"0.0047094085"
"A_52_P381430"	"0.4670253762"	"7.43400930137089E-005"
"A_55_P2094796"	"0.0967689563"	"0.0171610604"
"A_30_P01033035"	"0.1222184993"	"0.696390386"
"A_52_P68028"	"0.0719564412"	"0.8041811645"
"A_52_P453884"	"0.3018793083"	"0.0004649891"
"A_55_P2081405"	"0.0770032905"	"0.0001052633"
"A_30_P01031185"	"0.0962556881"	"0.038644589"
"A_55_P2093196"	"0.0070993025"	"0.9731516344"
"A_55_P2030568"	"0.9008825208"	"3.66131119902281E-011"
"A_55_P2124712"	"0.786613899"	"0.0001971988"
"A_55_P2374337"	"0.5641245973"	"1.19365438930428E-008"
"A_51_P509961"	"0.0936540174"	"0.841002223"
"A_66_P129444"	"0.1397101093"	"0.0001627515"
"A_55_P1954551"	"0.0891980945"	"0.0637211935"
"A_55_P1962454"	"0.1752503977"	"0.0265736061"
"A_30_P01026962"	"0.0861611385"	"0.0009348283"
"A_52_P171178"	"0.0453861435"	"0.5573197049"
"A_55_P2172624"	"0.0866990627"	"0.9313251822"
"A_52_P245365"	"0.0878077489"	"0.1228364532"
"A_51_P107234"	"0.0134740616"	"0.6465420816"
"A_52_P175028"	"0.1156130349"	"0.0020853008"
"A_30_P01032936"	"0.1785829237"	"0.0006763529"
"A_51_P303061"	"0.1910705327"	"0.0022905332"
"A_55_P1987296"	"0.0253337186"	"0.9060645829"
"A_55_P2070598"	"0.5163906904"	"0.8042957509"
"A_30_P01020341"	"0.1336462682"	"0.8223379429"
"A_55_P2109107"	"0.0639603857"	"0.4143158595"
"A_30_P01018681"	"0.3045536508"	"0.0330063783"
"A_52_P1045316"	"0.5155305271"	"1.71007994100217E-006"
"A_51_P479769"	"0.6197572643"	"8.87051380604001E-009"
"A_30_P01019212"	"0.1655447001"	"0.0075789213"
"A_52_P440445"	"0.1464436821"	"0.0007639644"
"A_52_P536481"	"0.1408204165"	"8.44162808015474E-006"
"A_30_P01023171"	"0.1024592725"	"0.0013844894"
"A_30_P01025268"	"0.0366706519"	"0.6256074091"
"A_66_P138915"	"0.0694129148"	"0.1387372334"
"A_55_P2050778"	"0.0561553949"	"0.1868150734"
"A_30_P01031927"	"0.0314860104"	"0.6521701937"
"A_30_P01030574"	"0.42110208"	"9.97323846083177E-006"
"A_30_P01027789"	"0.0580801782"	"0.7292649059"
"A_52_P180373"	"0.5810456669"	"2.80641434701935E-012"
"A_55_P2066894"	"0.0419529611"	"0.6020111034"
"A_55_P2141782"	"0.3656717097"	"0.8468698708"
"A_51_P490924"	"0.0466247716"	"0.8824392097"
"A_52_P1197913"	"1.3549128482"	"1.73175205940555E-012"
"A_52_P18765"	"0.2385713672"	"3.1838768062408E-005"
"A_51_P385598"	"0.148186775"	"4.27475182014426E-005"
"A_30_P01018321"	"0.274642376"	"1.18800450920533E-008"
"A_55_P2129856"	"0.1108226413"	"0.0002266364"
"A_55_P2114188"	"0.1797632071"	"1.51036134878129E-006"
"A_55_P2054157"	"0.0810355096"	"0.0001673494"
"A_52_P503614"	"0.1592896884"	"0.0299060042"
"A_30_P01017430"	"0.0674023732"	"0.3640990485"
