ID,logFC,P.Value
gene_8527,0.3514852035,0.953162575
gene_7337,0.4020066699,0.6799633511
gene_17318,0.2373060456,0.748938191
gene_1526,0.346476457,0.988616446
gene_2607,0.5426612937,0.6596442767
gene_2890,0.4324637595,0.6749851265
gene_16926,0.384314322,0.8273239832
gene_14720,0.3326000874,0.7841641021
gene_11842,0.5278784944,0.6607798688
gene_7170,0.1060329498,0.7150731013
gene_15933,0.4429977758,0.7779689636
gene_16916,0.1122153697,0.9668828873
gene_11482,0.4702879021,0.9065755936
gene_3515,0.4832418376,0.7433093391
gene_4024,0.2280551559,0.8312761981
gene_2833,0.004688901,0.6592596507
gene_945,0.1640202551,0.6678626901
gene_17613,0.3127958774,0.9234913357
gene_182,0.0719802001,0.9859630855
gene_337,0.1072737083,0.6632194456
gene_12392,0.4218129787,0.8919892864
gene_16090,0.2859517952,0.7063223302
gene_6523,0.3758852278,0.7559838545
gene_12646,0.4175879998,0.8999251256
gene_5267,0.1512207146,0.8607116707
gene_15568,0.1776244345,0.6902597261
gene_16002,0.1385025865,0.7265685251
gene_10311,0.2546723935,0.692069083
gene_3956,-0.0522167188,0.7099109147
gene_11297,0.1322983219,0.7631228533
gene_8910,0.5294880306,0.6626395796
gene_14714,0.3597225178,0.7280748403
gene_2375,0.196656831,0.9315083097
gene_10886,0.3948727991,0.8310320493
gene_15414,0.3904279342,0.7237013181
gene_12507,0.1414429041,0.7495223152
gene_1503,-0.0064990684,0.7679927616
gene_15337,0.3729267692,0.9744677249
gene_5881,0.2261368229,0.8598760934
gene_1970,0.5321563018,0.7307084669
gene_12823,0.1269773962,0.8354406234
gene_10316,0.0613273193,0.677028366
gene_13870,0.4133930117,0.9605674875
gene_2728,0.116436454,0.6619794446
gene_8578,0.310268535,0.8401012835
gene_16885,0.0564782963,0.7945580135
gene_14281,0.0965479746,0.7099139289
gene_3439,0.0653436681,0.6607673269
gene_9428,0.1781536277,0.7649665141
gene_17070,0.0274773571,0.7012725949
gene_3112,0.072031338,0.8518936444
gene_8992,0.1003732304,0.6782771547
gene_4721,-0.0788863667,0.6766340177
gene_13370,0.0775918787,0.8933557435
gene_10272,0.2374006127,0.8541179692
gene_5502,0.478520235,0.925631474
gene_9396,0.2509191534,0.7241529255
gene_6241,0.4315880365,0.7125804765
gene_3774,0.4760975689,0.889411199
gene_1076,0.3955003506,0.976785352
gene_7705,0.2247413627,0.700964209
gene_6498,0.2653399295,0.9108383013
gene_741,0.3913568364,0.821712038
gene_17503,0.1847131822,0.7467193371
gene_4376,0.3505727392,0.6632713555
gene_1532,0.0234115775,0.8148761204
gene_12321,-0.2438412221,0.6650308084
gene_11033,0.1848787256,0.7053761896
gene_1841,0.3547955878,0.8079130969
gene_6786,0.0149842496,0.9814364697
gene_8729,0.0479016618,0.9585963932
gene_1080,0.2126011398,0.6992611243
gene_12679,0.3710084686,0.938964457
gene_6436,0.0316775582,0.9953832472
gene_8098,0.1148923854,0.7535402025
gene_2842,0.3666348041,0.7673592623
gene_6664,0.2797161393,0.8115398472
gene_7020,0.0975732745,0.9564171149
gene_13307,0.3748601725,0.7996840144
gene_14094,0.2953295733,0.7502148693
gene_8129,0.2155237517,0.962472188
gene_9359,0.3922530851,0.7220403785
gene_14422,0.1887745872,0.6664990733
gene_15163,0.4684046997,0.733635782
gene_9418,0.3246034416,0.7647159725
gene_9069,0.3082743317,0.8278326065
gene_12765,0.2887923751,0.7567320589
gene_7950,0.0834152349,0.6866387125
gene_12405,0.0544364149,0.9484291153
gene_16890,0.3363255208,0.8704111581
gene_6357,0.1791054149,0.6734262533
gene_1759,0.4627307139,0.9160966794
gene_12706,0.3637159059,0.7138164693
gene_3436,0.2083508876,0.6634603065
gene_10331,0.0615190982,0.9653745931
gene_11261,0.2374767129,0.9366240689
gene_3508,0.5343801728,0.6694420821
gene_12698,0.0265791833,0.9015831375
gene_5272,0.1540471594,0.7046508822
gene_14522,0.2819139683,0.8965648518
gene_12578,0.4625387147,0.7348878561
gene_13208,0.1232646774,0.6643460133
gene_4499,0.0834071388,0.726015941
gene_7658,0.3577304244,0.8418253485
gene_8477,0.2862924784,0.6642253369
gene_3012,0.3754090483,0.7937074886
gene_16394,0.0080674364,0.6792529422
gene_16523,0.1706062936,0.9933065284
gene_5026,-0.0821070823,0.70156532
gene_14062,0.3517635889,0.801293658
gene_14915,0.4031932771,0.6646003776
gene_12359,0.2172933701,0.8434758552
gene_721,0.1352972648,0.8482541919
gene_12652,0.1207337335,0.8786957761
gene_803,0.4873689997,0.7152487472
gene_199,0.3238243986,0.7072950509
gene_5662,0.1241810477,0.719830184
gene_4603,0.5323732621,0.8485765022
gene_723,0.1364214789,0.8540783425
gene_14733,0.0820482918,0.8022391417
gene_485,0.3411700556,0.8520422211
gene_3810,0.5250610657,0.8324163213
gene_7821,0.3226297365,0.6672858496
gene_1045,0.1987029355,0.7684171433
gene_3656,0.0658532191,0.9852407795
gene_594,0.2315214683,0.7266436618
gene_522,-0.0083316789,0.942859285
gene_10935,0.4513918094,0.6741141126
gene_3082,0.3639230999,0.9940372186
gene_1508,0.4770873434,0.9566275611
gene_10431,0.1065925173,0.743697546
gene_2518,0.0547707487,0.8757454649
gene_3219,0.3358443663,0.668919573
gene_14159,0.1733437188,0.6703077946
gene_2383,0.3140232642,0.7583064284
gene_7015,0.0796336533,0.7486544725
gene_13723,0.4305733327,0.7292941254
gene_5703,0.5502885257,0.751919884
gene_2721,0.1223682849,0.9302053448
gene_13688,0.2627255202,0.8822230417
gene_4250,0.5114334091,0.6713218665
gene_13763,0.2624206097,0.6747161199
gene_16315,0.3662233981,0.9802511504
gene_11047,0.1431600218,0.9316312616
gene_9655,0.1008072224,0.7660651853
gene_5305,-0.0208476444,0.7311458361
gene_4635,0.3130416848,0.9216878329
gene_1239,0.4091143709,0.7746757959
gene_16278,0.1972996772,0.6690525905
gene_5542,0.4154522595,0.7497674246
gene_4669,0.5572129493,0.7403717268
gene_12133,0.0830838823,0.6726892415
gene_5545,0.160090879,0.7386230796
gene_6580,0.1430967268,0.7209605371
gene_7852,0.1443806485,0.704443342
gene_7772,0.1371255717,0.9047450907
gene_4329,0.1465427744,0.7826203975
gene_11364,0.1736854863,0.7401687126
gene_1001,0.2432188076,0.668243528
gene_4980,0.382950335,0.8769193416
gene_16430,0.0785634613,0.6892899303
gene_17548,0.452180554,0.8701171129
gene_477,-0.1227083568,0.6730021466
gene_1326,0.4480124164,0.9706788792
gene_12053,0.1667458462,0.8140884497
gene_16610,0.492665012,0.9973585782
gene_17746,0.1404029688,0.897336322
gene_11510,0.3146619023,0.8268180134
gene_15699,-0.0075184269,0.8863844848
gene_3790,0.2620316506,0.7196919387
gene_2035,0.5044366917,0.916987365
gene_942,0.3864698848,0.7470727742
gene_11815,0.1195672987,0.9387144003
gene_10907,0.3275781471,0.6690345316
gene_7667,0.5321707168,0.6686363718
gene_4055,0.2252919634,0.8690798178
gene_9206,0.1453652757,0.8584098389
gene_4807,0.5636584849,0.6694309998
gene_12585,0.0816033469,0.7262598239
gene_11562,0.388010309,0.6768739989
gene_2870,0.0765682502,0.6941419838
gene_16940,0.0687519119,0.8020288958
gene_961,0.2612500045,0.8915162665
gene_17415,0.3188651546,0.6784724302
gene_9622,0.0937266958,0.6735740898
gene_11253,-0.0034493162,0.7645281045
gene_8052,0.4237414786,0.7425557095
gene_15607,0.2227609465,0.8040168255
gene_13604,0.1109685898,0.8148724718
gene_1627,0.4767102772,0.854925217
gene_1197,0.3734280487,0.6949912652
gene_15439,0.5999435252,0.7108082107
gene_5690,0.057963901,0.7772795615
gene_8781,0.131085083,0.709366042
gene_765,0.5026515031,0.7226433589
gene_11384,0.1903242423,0.6874239714
gene_3718,0.1403251518,0.6831520968
gene_12055,0.2733514209,0.7862351118
gene_2632,0.1513010424,0.9536961149
gene_12069,0.1313126157,0.7186624977
gene_5128,0.36003549,0.9079922296
gene_10297,0.3692310389,0.7395670737
gene_1667,0.2943954914,0.6982983919
gene_13636,0.3698850271,0.6910693241
gene_11200,0.4966476693,0.8691099691
gene_11229,0.1339139491,0.8786038349
gene_16425,0.4709307121,0.6983033464
gene_8340,0.347859985,0.6735249508
gene_863,0.038993958,0.6936865748
gene_12951,0.0600355705,0.7036867969
gene_16541,0.172276036,0.8653205421
gene_159,0.040301953,0.8953691663
gene_7327,0.1914313029,0.8949880468
gene_4883,-0.0332467349,0.7202538225
gene_14888,0.3611264067,0.6716009735
gene_6846,0.2126312099,0.8683737719
gene_5429,0.1445929496,0.7441826009
gene_1553,0.4099853397,0.804817803
gene_1565,0.1153764991,0.8716673292
gene_12604,0.1217441464,0.6712159604
gene_16302,0.1703693286,0.9472791786
gene_7528,0.079330135,0.7095525226
gene_2246,0.2958217424,0.8532458693
gene_7197,0.3339836978,0.6755541151
gene_12152,0.3951281013,0.9944319896
gene_3380,-0.0274082758,0.7263464597
gene_3588,-0.1061759535,0.6782081477
gene_5176,-0.0577628249,0.7392886416
gene_10123,-0.0400734755,0.7535133863
gene_101,0.258039674,0.8835196966
gene_12411,0.2207971486,0.9850585798
gene_13193,0.2144002418,0.6745656627
gene_15140,0.3986344781,0.9585238667
gene_1520,0.1807449041,0.672566072
gene_1568,0.4792927682,0.8822460366
gene_12673,0.2263711034,0.6946473047
gene_13904,0.4571699906,0.7376794401
gene_16553,0.1321155116,0.7120618337
gene_8162,0.135697838,0.6726141685
gene_9985,0.2647888842,0.675909325
gene_14338,0.0945005791,0.7420176823
gene_12075,0.2708468289,0.7911837903
gene_10453,0.5618198612,0.6729110151
gene_15542,0.0057727604,0.7371804279
gene_14576,0.3672132513,0.7107523822
gene_11279,0.2799928531,0.7644533056
gene_14045,0.3749277471,0.903884241
gene_2855,-0.0310864832,0.7253712208
gene_6265,-0.0695893239,0.7786054519
gene_16122,0.0643883215,0.8010390648
gene_1440,0.2121398557,0.7764046704
gene_3577,-0.0224718695,0.8741860432
gene_11536,0.1669979501,0.7636277136
gene_6093,0.0464082033,0.865355914
gene_17423,0.0517587775,0.6730750111
gene_11249,0.0728166934,0.809780588
gene_219,0.1370694116,0.9981848002
gene_7414,0.1217270525,0.6764412216
gene_11963,0.1326916574,0.9675979566
gene_16358,0.3022824965,0.8381541217
gene_1474,0.158578084,0.7443333324
gene_17474,0.4903645673,0.8310331813
gene_5309,0.4149154363,0.678365681
gene_10831,0.1848880871,0.7894391253
gene_16030,0.111749487,0.8728092836
gene_15024,0.066401869,0.9899067902
gene_14423,0.2441320983,0.6740818472
gene_6058,0.4462960873,0.7251626303
gene_3115,0.463341764,0.9575537421
gene_8491,0.080842201,0.6910574768
gene_10486,0.5579842233,0.6890266072
gene_9779,0.1034304442,0.6954634544
gene_10991,0.2827892688,0.9026622939
gene_11895,0.3535043843,0.7999079703
gene_8066,0.2505698981,0.8515061385
gene_11087,-0.0427721899,0.7178660513
gene_551,0.187516895,0.6779209291
gene_16561,0.0541636851,0.8695988298
gene_2275,-0.0140527712,0.6738125837
gene_6165,0.2637222557,0.7637210888
gene_12981,0.2658246242,0.6774441674
gene_14459,-0.0265244437,0.6950483666
gene_10043,0.4294865664,0.8555899126
gene_7773,0.0902969666,0.7144140149
gene_16685,0.4462784519,0.9702648906
gene_3757,0.1975095637,0.9652578175
gene_5719,0.1947421718,0.683298212
gene_11929,0.261746465,0.6745354545
gene_553,0.0534329357,0.738707995
gene_7221,0.0301366318,0.9941849723
gene_7571,0.4478071473,0.7034922239
gene_1257,0.0678567333,0.7066561836
gene_3060,0.2514317131,0.6766189249
gene_5192,0.2266906966,0.6815307455
gene_16844,0.027593956,0.6939535674
gene_3137,0.3019041748,0.7422724865
gene_1164,0.2545400299,0.680071826
gene_6926,0.3539401942,0.7298516107
gene_13105,-0.0441575582,0.6843426672
gene_4766,0.4256250758,0.7195173088
gene_4724,0.108699505,0.6760483993
gene_15805,0.3180354621,0.7418142969
gene_5006,0.1539207213,0.7750129242
gene_4918,0.012155281,0.6837525928
gene_3130,0.4157405678,0.9694059601
gene_11184,0.1029490152,0.6954937197
gene_17393,0.0611515091,0.6769435818
gene_12675,0.4934783128,0.84032672
gene_5512,0.2819007458,0.9358342394
gene_1321,0.2392002799,0.6761681018
gene_537,0.0670759182,0.6805637096
gene_10321,0.3547416015,0.9027193617
gene_9550,0.0375317509,0.8151017915
gene_1477,0.038314911,0.9316744827
gene_11739,0.4179951093,0.724314115
gene_5775,0.154908228,0.7290373365
gene_77,0.4708657677,0.7640488227
gene_16405,0.2733858145,0.6874055411
gene_5401,0.0169218699,0.8597845586
gene_6260,-0.0590926102,0.6784113806
gene_5654,0.1806244179,0.8077148461
gene_17450,0.3337390431,0.8358930142
gene_2567,0.4105392283,0.7206494066
gene_14606,0.1818314158,0.978015642
gene_2553,0.2365865715,0.8973263062
gene_3037,0.1911845075,0.91806474
gene_12499,0.0651206897,0.786930492
gene_8624,0.2717435412,0.7652739134
gene_10228,0.3654885921,0.7778356966
gene_13771,0.108175381,0.8872642458
gene_15911,0.3101705978,0.6859191708
gene_4656,0.4588372784,0.9107657805
gene_2972,0.3300911575,0.7440122793
gene_328,0.395570474,0.9824574046
gene_804,-0.0199673366,0.7033036574
gene_1640,0.1487647193,0.9962950824
gene_5675,0.4727055946,0.9622103366
gene_8928,0.475708256,0.9699313279
gene_5628,0.4631758346,0.9151669572
gene_4273,0.0109207146,0.7468050055
gene_5925,0.1943170005,0.7454779551
gene_15609,0.1368365358,0.6934391566
gene_3908,0.0998123853,0.7395471158
gene_9266,0.2259925975,0.7063259109
gene_1291,0.1630479782,0.9628796922
gene_8860,0.0844357155,0.8047874961
gene_13631,0.3350991515,0.6921604894
gene_12907,0.4489520741,0.8489941601
gene_11383,0.3182555898,0.7301318686
gene_9107,0.1848372181,0.6795060122
gene_15224,0.0242918412,0.7076062428
gene_10739,-0.087659421,0.7010146479
gene_9193,0.1864624728,0.692573968
gene_1332,0.5210631216,0.6881385753
gene_2812,0.3687631425,0.7532461886
gene_4336,0.3558394363,0.7311549594
gene_7433,0.3919701638,0.7319471649
gene_13004,0.020639721,0.9771028807
gene_11000,0.3761059281,0.8703842011
gene_7448,0.2486579139,0.6861897447
gene_12082,0.126603681,0.6914733713
gene_5154,0.2441808681,0.7196523616
gene_11807,0.0578420654,0.6795975633
gene_15571,0.4601760506,0.8867741208
gene_1289,-0.1033775256,0.830324491
gene_9917,0.4594826389,0.7776236503
gene_11878,0.16049168,0.6816451745
gene_8232,0.288882058,0.9363089055
gene_3776,0.3458598841,0.8036973071
gene_1008,-0.0732888328,0.7948003794
gene_8995,0.1253236239,0.7401370783
gene_7953,0.2706036201,0.9173686069
gene_4662,0.1602337012,0.8765959851
gene_17666,0.1673692863,0.7549945486
gene_9196,0.3432342057,0.8985635071
gene_8019,0.0713623648,0.8224346141
gene_9517,0.0981876072,0.7880365305
gene_6341,0.1333208428,0.7059355818
gene_3299,0.0225139174,0.7143260909
gene_16585,0.5348760565,0.7019503654
gene_16622,0.163483388,0.8020344353
gene_4689,0.3453237681,0.7651233094
gene_14622,-0.0762944407,0.7064308222
gene_6228,0.3644746227,0.9684830943
gene_5425,-0.0312636109,0.7331445614
gene_4189,0.4032908019,0.7224094078
gene_1448,0.1573950568,0.8229359884
gene_5541,0.5177161915,0.8049862501
gene_14863,0.1457367683,0.9404462208
gene_3937,0.4955414326,0.8100952005
gene_16856,0.5397611271,0.7170331976
gene_12788,0.3112348309,0.7257510516
gene_3940,0.4338146653,0.716724839
gene_10298,0.3309300514,0.7036638714
gene_6117,0.0701029221,0.6869903783
gene_14734,0.174144667,0.7998301472
gene_1549,0.514139534,0.7122571345
gene_437,0.1874055008,0.693289435
gene_17094,0.3472367422,0.6834045863
gene_63,0.144603944,0.8582484578
gene_4966,0.103423482,0.6822294297
gene_3538,0.0588109184,0.6824135959
gene_9921,0.2142731283,0.7724555567
gene_1366,0.3672992377,0.6827433283
gene_9801,0.0602782876,0.6820708861
gene_8130,0.5354905383,0.6966537807
gene_14982,0.4023719782,0.7277438286
gene_6859,0.492359317,0.97173673
gene_16194,0.4732789646,0.6842286177
gene_3657,0.156044619,0.7260833167
gene_8358,0.140661782,0.6970905732
gene_9438,0.0976623913,0.8260474086
gene_6749,0.3959371632,0.6829335253
gene_4152,0.1151385997,0.7253537035
gene_16167,0.0526958686,0.8330906852
gene_2054,0.3491428143,0.7777783127
gene_8429,0.3248583438,0.9804621399
gene_9038,0.2895332815,0.7929472347
gene_13897,0.5359987288,0.6835475426
gene_16284,0.049002082,0.7037582642
gene_4934,-0.0186605007,0.8168585551
gene_14337,0.318403473,0.9911086881
gene_11808,0.5554026092,0.7031096885
gene_645,0.276764096,0.9929135589
gene_16309,0.4357592822,0.6913350318
gene_12094,0.3774259717,0.7336493101
gene_12261,0.010537691,0.7505339542
gene_11574,0.4263043796,0.8726482016
gene_3635,0.4006902188,0.724254385
gene_1949,0.1778473038,0.7001174017
gene_621,0.0415450343,0.6846977209
gene_3607,0.0131781452,0.9079252091
gene_4436,-0.0980582876,0.7161981438
gene_13235,0.2490164738,0.7471001929
gene_2385,0.1573147964,0.7212886627
gene_16249,0.310531574,0.8920034401
gene_15893,0.4225352511,0.909945959
gene_7854,0.1283452105,0.6897027731
gene_6764,0.4262551454,0.7936937908
gene_394,0.1976828865,0.6845939668
gene_14348,0.3957301428,0.768756084
gene_6329,0.1625480784,0.7722934727
gene_3939,0.1077115596,0.6977827174
gene_3006,0.1175035597,0.6860042835
gene_14939,0.2998743989,0.8175446613
gene_12097,0.3067100512,0.7056429772
gene_10591,0.2469237404,0.8980431939
gene_15438,0.3269504241,0.6907809056
gene_4742,0.1026555413,0.7880313161
gene_15482,0.2043105486,0.8262233484
gene_10258,0.0514179489,0.7111506956
gene_2783,0.3786535912,0.9598221014
gene_13538,0.1451862354,0.7146546326
gene_14340,0.3440282414,0.8879605399
gene_9746,0.1921641455,0.753099568
gene_2523,0.1927904343,0.7143752703
gene_1283,0.2076496184,0.72582017
gene_8592,0.3689208737,0.7228189423
gene_57,0.450850018,0.9405214985
gene_14234,0.1880612184,0.8962969932
gene_14189,0.2566291646,0.8143161339
gene_4787,0.2374699979,0.7065796008
gene_8143,0.2926156276,0.6876226908
gene_3579,0.1629745652,0.9981938394
gene_1895,0.2586507445,0.9394344982
gene_11209,0.1977418979,0.8656852885
gene_12550,0.310571581,0.8349890997
gene_16993,0.2078006753,0.7179622277
gene_11430,0.2573190039,0.922715504
gene_1455,0.2173765962,0.6972521818
gene_14577,0.0389536351,0.6864479565
gene_4741,0.4562164712,0.6874623803
gene_6930,0.391294968,0.9538035083
gene_2800,0.2458153312,0.7014719985
gene_8488,0.0017434517,0.8628961802
gene_3562,0.2391476786,0.6935753149
gene_2179,-0.0390574861,0.8223746269
gene_14080,0.0469841406,0.9496400411
gene_2242,-0.0246857785,0.714233162
gene_2804,0.3469086633,0.8028950955
gene_9823,-0.0273023115,0.7812015991
gene_6927,0.3956896429,0.7876965962
gene_17760,0.1205524788,0.8424663999
gene_4891,0.3955830724,0.7165415616
gene_8588,0.2783301797,0.7605345968
gene_5096,0.3801573576,0.6890944304
gene_901,0.5845827657,0.7015120983
gene_16752,0.4841493034,0.6896439292
gene_9813,0.3047872359,0.7623420696
gene_5737,0.2403966363,0.7038934309
gene_17591,0.2970977963,0.6880421561
gene_6587,0.3158858291,0.9589610395
gene_9784,0.2374888859,0.7353378892
gene_13078,0.4817539241,0.7742729694
gene_10650,0.2594949161,0.8662841088
gene_12833,0.2322601849,0.7471729613
gene_13995,0.5378550536,0.7466688723
gene_11145,0.1919492535,0.8421888248
gene_16795,0.0586011115,0.9033195515
gene_14703,0.3880403663,0.8002026333
gene_9672,0.4639720745,0.7317482752
gene_16656,0.2137328878,0.7767532002
gene_1796,0.1705720313,0.7546404499
gene_2781,-0.0329872605,0.7003970307
gene_5948,0.1432090854,0.691325509
gene_2644,0.1003367664,0.9119000877
gene_4890,-0.0045689059,0.6911373039
gene_11225,-0.0501432361,0.7399527815
gene_14630,0.1735714781,0.7194495559
gene_10970,0.4791796381,0.923749533
gene_170,0.3117722459,0.795644384
gene_1382,0.3067604406,0.6907650619
gene_4239,0.3051645131,0.8905570505
gene_1315,0.0806314392,0.8080070989
gene_8724,0.1921707132,0.7059136654
gene_15256,0.4907403097,0.749729961
gene_16902,0.5262566791,0.6917476732
gene_962,0.2232615572,0.7224936434
gene_11252,0.033621192,0.9211795425
gene_9444,0.3707523312,0.699675646
gene_11910,0.2483443645,0.6982425788
gene_14131,0.311750474,0.9225165305
gene_10174,0.2919590877,0.7592921432
gene_2685,0.3814941771,0.7018655759
gene_5232,0.1514148238,0.691796989
gene_17284,0.139723498,0.7478270922
gene_6920,0.2629861984,0.8119789913
gene_13201,0.3938310954,0.7048342492
gene_16565,0.4224158286,0.9902732048
gene_15666,0.3406173586,0.7188478341
gene_9910,0.1967754393,0.7121408535
gene_2058,0.37770187,0.9177213951
gene_10038,-0.0477054541,0.7316141102
gene_4417,0.4273805962,0.8482057945
gene_1065,0.2459061637,0.7947385572
gene_8279,0.5425982295,0.7018848486
gene_14914,0.4382735868,0.6940097572
gene_13731,0.0128068865,0.7639283432
